Fecha;CodZR;DesZR;CodMun;DesMun;NuevosCasos;AcumuladoCasosHastaLaFecha
2020-05-13 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;1;65
2020-05-13 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;1;12
2020-05-13 00:00:00;46;TUDELA ESTE;802;TUDELA;2;147
2020-05-13 00:00:00;37;VIANA;886;VIANA;1;13
2020-05-14 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;34
2020-05-14 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;64
2020-05-14 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;223
2020-05-14 00:00:00;43;OLITE;232;CAPARROSO;3;18
2020-05-14 00:00:00;99;FUERA DE NAVARRA;232;CAPARROSO;1;1
2020-05-14 00:00:00;28;NO¡IN;402;BERI¡IN;1;21
2020-05-14 00:00:00;15;ORCOYEN;725;ORKOIEN;1;18
2020-05-14 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;2;177
2020-05-14 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;131
2020-05-14 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;309
2020-05-14 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;121
2020-05-14 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;4;315
2020-05-14 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;40
2020-05-14 00:00:00;46;TUDELA ESTE;802;TUDELA;1;148
2020-05-14 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;1;61
2020-05-14 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;4;158
2020-05-15 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;1;21
2020-05-15 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;1;25
2020-05-15 00:00:00;48;CORELLA;241;CASTEJ”N;1;12
2020-05-15 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;1;116
2020-05-15 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;1;31
2020-05-15 00:00:00;15;ORCOYEN;725;ORKOIEN;1;19
2020-05-15 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;2;311
2020-05-15 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;2;317
2020-05-15 00:00:00;46;TUDELA ESTE;802;TUDELA;1;149
2020-05-15 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;159
2020-05-16 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;1;26
2020-05-16 00:00:00;43;OLITE;232;CAPARROSO;1;19
2020-05-16 00:00:00;50;CASCANTE;238;CASCANTE;1;35
2020-05-16 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;80
2020-05-16 00:00:00;51;BU—UEL;390;FUSTI—ANA;2;23
2020-05-16 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;1;177
2020-05-16 00:00:00;45;TUDELA OESTE;802;TUDELA;1;84
2020-05-16 00:00:00;46;TUDELA ESTE;802;TUDELA;1;150
2020-05-16 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;160
2020-05-17 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;2;28
2020-05-17 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;65
2020-05-17 00:00:00;41;ARTAJONA;133;ARTAJONA;1;53
2020-05-17 00:00:00;6;ELIZONDO;194;IRURITA;1;1
2020-05-17 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;1;117
2020-05-17 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;1;129
2020-05-17 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;312
2020-05-17 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;19;336
2020-05-17 00:00:00;45;TUDELA OESTE;802;TUDELA;1;85
2020-05-17 00:00:00;46;TUDELA ESTE;802;TUDELA;3;153
2020-05-17 00:00:00;37;VIANA;886;VIANA;1;14
2020-05-18 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;82
2020-05-18 00:00:00;48;CORELLA;261;CORELLA;1;59
2020-05-18 00:00:00;49;CINTRU…NIGO;386;FITERO;1;35
2020-05-18 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;1;178
2020-05-18 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;1;240
2020-05-18 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;313
2020-05-18 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;1;66
2020-05-18 00:00:00;45;TUDELA OESTE;802;TUDELA;1;86
2020-05-19 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;35
2020-05-19 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;1;22
2020-05-19 00:00:00;51;BU—UEL;223;BU—UEL;1;7
2020-05-19 00:00:00;13;BURLADA;227;BURLADA / BURLATA;2;225
2020-05-19 00:00:00;28;NO¡IN;304;NO¡IN;1;57
2020-05-19 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;2;96
2020-05-19 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;1;178
2020-05-19 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;337
2020-05-19 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;1;67
2020-05-19 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;114
2020-05-19 00:00:00;40;TAFALLA;793;TAFALLA;1;227
2020-05-20 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;36
2020-05-20 00:00:00;47;VALTIERRA-CADREITA;231;CADREITA;1;3
2020-05-20 00:00:00;39;SAN ADRI¡N;234;C¡RCAR;1;14
2020-05-20 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;83
2020-05-20 00:00:00;28;NO¡IN;304;NO¡IN;1;58
2020-05-20 00:00:00;34;ALLO;579;LERÕN;1;5
2020-05-20 00:00:00;42;CARCASTILLO;644;M…LIDA;1;2
2020-05-20 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;1;97
2020-05-20 00:00:00;38;LODOSA;790;SESMA;1;7
2020-05-21 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;226
2020-05-21 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;84
2020-05-21 00:00:00;48;CORELLA;261;CORELLA;2;61
2020-05-21 00:00:00;34;ALLO;579;LERÕN;1;6
2020-05-21 00:00:00;50;CASCANTE;671;MURCHANTE;1;8
2020-05-21 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;1;98
2020-05-21 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;1;241
2020-05-21 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;1;130
2020-05-21 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;338
2020-05-21 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;115
2020-05-22 00:00:00;50;CASCANTE;238;CASCANTE;1;36
2020-05-22 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;1;118
2020-05-22 00:00:00;48;CORELLA;261;CORELLA;1;62
2020-05-22 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;81
2020-05-22 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;2;100
2020-05-22 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;1;179
2020-05-22 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;132
2020-05-22 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;122
2020-05-22 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;41
2020-05-22 00:00:00;67;SARRIGUREN;747;PAMPLONA / IRU—A;1;13
2020-05-22 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;116
2020-05-23 00:00:00;47;VALTIERRA-CADREITA;127;ARGUEDAS;1;7
2020-05-23 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;227
2020-05-23 00:00:00;43;OLITE;232;CAPARROSO;1;20
2020-05-23 00:00:00;50;CASCANTE;238;CASCANTE;1;37
2020-05-23 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;1;119
2020-05-23 00:00:00;48;CORELLA;261;CORELLA;3;65
2020-05-23 00:00:00;28;NO¡IN;304;NO¡IN;1;59
2020-05-23 00:00:00;30;VALLE DE SALAZAR;333;EZC¡ROZ / EZKAROZE;1;2
2020-05-23 00:00:00;51;BU—UEL;390;FUSTI—ANA;2;25
2020-05-23 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;314
2020-05-23 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;117
2020-05-23 00:00:00;45;TUDELA OESTE;802;TUDELA;1;87
2020-05-23 00:00:00;46;TUDELA ESTE;802;TUDELA;1;154
2020-05-24 00:00:00;39;SAN ADRI¡N;38;ANDOSILLA;1;8
2020-05-24 00:00:00;47;VALTIERRA-CADREITA;127;ARGUEDAS;1;8
2020-05-24 00:00:00;51;BU—UEL;229;CABANILLAS;1;2
2020-05-24 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;315
2020-05-24 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;339
2020-05-25 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;1;71
2020-05-25 00:00:00;42;CARCASTILLO;676;MURILLO EL FRUTO;1;4
2020-05-25 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;1;179
2020-05-25 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;1;242
2020-05-25 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;316
2020-05-25 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;123
2020-05-26 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;1;19
2020-05-26 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;1;32
2020-05-26 00:00:00;11;HUARTE;448;HUARTE / UHARTE;1;50
2020-05-26 00:00:00;42;CARCASTILLO;676;MURILLO EL FRUTO;1;5
2020-05-26 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;124
2020-05-26 00:00:00;42;CARCASTILLO;785;SANTACARA;1;4
2020-05-27 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;1;72
2020-05-27 00:00:00;47;VALTIERRA-CADREITA;127;ARGUEDAS;2;10
2020-05-27 00:00:00;43;OLITE;232;CAPARROSO;2;22
2020-05-27 00:00:00;7;DONEZTEBE/SANTESTEBAN;312;ERATSUN;1;1
2020-05-27 00:00:00;11;HUARTE;448;HUARTE / UHARTE;2;52
2020-05-27 00:00:00;42;CARCASTILLO;676;MURILLO EL FRUTO;3;8
2020-05-27 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;1;180
2020-05-27 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;133
2020-05-27 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;125
2020-05-27 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;340
2020-05-27 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;161
2020-05-27 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;1;99
2020-05-28 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;66
2020-05-28 00:00:00;43;OLITE;232;CAPARROSO;2;24
2020-05-28 00:00:00;48;CORELLA;261;CORELLA;1;66
2020-05-28 00:00:00;51;BU—UEL;390;FUSTI—ANA;1;26
2020-05-28 00:00:00;43;OLITE;674;RADA;1;3
2020-05-28 00:00:00;15;ORCOYEN;725;ORKOIEN;1;20
2020-05-28 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;1;131
2020-05-28 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;341
2020-05-28 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;3;120
2020-05-28 00:00:00;40;TAFALLA;793;TAFALLA;1;228
2020-05-28 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;162
2020-05-29 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;67
2020-05-29 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;1;47
2020-05-29 00:00:00;13;BURLADA;227;BURLADA / BURLATA;2;229
2020-05-29 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;85
2020-05-29 00:00:00;1;ALTSASU/ALSASUA;707;OLAZTI / OLAZAGUTÕA;1;3
2020-05-29 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;317
2020-05-29 00:00:00;27;PUENTE LA REINA;756;PUENTE LA REINA / GARES;1;10
2020-05-29 00:00:00;45;TUDELA OESTE;802;TUDELA;1;88
2020-05-29 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;163
2020-05-30 00:00:00;48;CORELLA;241;CASTEJ”N;1;13
2020-05-30 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;86
2020-05-30 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;82
2020-05-30 00:00:00;49;CINTRU…NIGO;386;FITERO;1;36
2020-05-30 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;134
2020-05-30 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;42
2020-05-30 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;164
2020-05-31 00:00:00;41;ARTAJONA;133;ARTAJONA;1;54
2020-05-31 00:00:00;51;BU—UEL;390;FUSTI—ANA;1;27
2020-05-31 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;135
2020-05-31 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;1;68
2020-05-31 00:00:00;45;TUDELA OESTE;802;TUDELA;2;90
2020-06-01 00:00:00;41;ARTAJONA;133;ARTAJONA;1;55
2020-06-01 00:00:00;40;TAFALLA;793;TAFALLA;1;229
2020-06-01 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;165
2020-06-02 00:00:00;36;LOS ARCOS;124;LOS ARCOS;1;2
2020-06-02 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;230
2020-06-02 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;318
2020-06-03 00:00:00;3;IRURTZUN;92;IRURTZUN;1;3
2020-06-03 00:00:00;39;SAN ADRI¡N;148;AZAGRA;1;11
2020-06-03 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;1;180
2020-06-03 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;126
2020-06-04 00:00:00;41;ARTAJONA;133;ARTAJONA;2;57
2020-06-04 00:00:00;43;OLITE;232;CAPARROSO;2;26
2020-06-04 00:00:00;39;SAN ADRI¡N;234;C¡RCAR;1;15
2020-06-04 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;43
2020-06-04 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;121
2020-06-04 00:00:00;38;LODOSA;790;SESMA;1;8
2020-06-05 00:00:00;42;CARCASTILLO;235;CARCASTILLO;1;10
2020-06-05 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;83
2020-06-05 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;1;101
2020-06-05 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;1;181
2020-06-05 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;136
2020-06-05 00:00:00;45;TUDELA OESTE;802;TUDELA;1;91
2020-06-05 00:00:00;46;TUDELA ESTE;802;TUDELA;3;157
2020-06-05 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;1;100
2020-06-06 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;68
2020-06-06 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;1;243
2020-06-06 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;1;101
2020-06-07 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;231
2020-06-07 00:00:00;48;CORELLA;261;CORELLA;1;67
2020-06-07 00:00:00;49;CINTRU…NIGO;386;FITERO;1;37
2020-06-07 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;319
2020-06-07 00:00:00;40;TAFALLA;793;TAFALLA;2;231
2020-06-08 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;137
2020-06-09 00:00:00;47;VALTIERRA-CADREITA;127;ARGUEDAS;2;12
2020-06-09 00:00:00;11;HUARTE;292;GORRAIZ;1;24
2020-06-09 00:00:00;46;TUDELA ESTE;802;TUDELA;1;158
2020-06-10 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;37
2020-06-10 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;1;120
2020-06-10 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;97
2020-06-10 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;1;127
2020-06-11 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;1;182
2020-06-11 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;98
2020-06-11 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;1;244
2020-06-11 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;166
2020-06-12 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;1;102
2020-06-12 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;1;181
2020-06-12 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;99
2020-06-13 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;1;121
2020-06-15 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;1;62
2020-06-16 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;69
2020-06-16 00:00:00;27;PUENTE LA REINA;651;MENDIGORRÕA;1;7
2020-06-16 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;1;245
2020-06-16 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;342
2020-06-16 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;1;69
2020-06-16 00:00:00;7;DONEZTEBE/SANTESTEBAN;786;DONEZTEBE / SANTESTEBAN;1;9
2020-06-17 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;70
2020-06-17 00:00:00;42;CARCASTILLO;235;CARCASTILLO;1;11
2020-06-17 00:00:00;40;TAFALLA;412;GARÕNOAIN;1;4
2020-06-17 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;343
2020-06-17 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;167
2020-06-18 00:00:00;99;FUERA DE NAVARRA;46;BERRIOZAR;1;2
2020-06-18 00:00:00;41;ARTAJONA;534;LARRAGA;1;17
2020-06-18 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;3;134
2020-06-18 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;1;70
2020-06-18 00:00:00;7;DONEZTEBE/SANTESTEBAN;792;SUNBILLA;1;4
2020-06-19 00:00:00;10;AOIZ;615;AOS;1;1
2020-06-19 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;100
2020-06-19 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;3;137
2020-06-19 00:00:00;7;DONEZTEBE/SANTESTEBAN;786;DONEZTEBE / SANTESTEBAN;1;10
2020-06-19 00:00:00;7;DONEZTEBE/SANTESTEBAN;792;SUNBILLA;1;5
2020-06-19 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;168
2020-06-20 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;101
2020-06-20 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;44
2020-06-20 00:00:00;7;DONEZTEBE/SANTESTEBAN;792;SUNBILLA;1;6
2020-06-21 00:00:00;29;SANG‹ESA;15;AIBAR / OIBAR;1;8
2020-06-21 00:00:00;14;BERRIOZAR;45;BERRIOSUSO / BERRIOGOITI;3;11
2020-06-21 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;1;122
2020-06-21 00:00:00;11;HUARTE;292;GORRAIZ;1;25
2020-06-21 00:00:00;11;HUARTE;448;HUARTE / UHARTE;1;53
2020-06-21 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;1;16
2020-06-21 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;1;103
2020-06-21 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;1;246
2020-06-21 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;138
2020-06-21 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;4;141
2020-06-21 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;2;129
2020-06-21 00:00:00;7;DONEZTEBE/SANTESTEBAN;792;SUNBILLA;4;10
2020-06-22 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;1;23
2020-06-22 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;87
2020-06-22 00:00:00;11;HUARTE;448;HUARTE / UHARTE;1;54
2020-06-22 00:00:00;47;VALTIERRA-CADREITA;662;MILAGRO;1;5
2020-06-22 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;2;183
2020-06-22 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;103
2020-06-22 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;2;131
2020-06-22 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;122
2020-06-22 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;1;66
2020-06-22 00:00:00;46;TUDELA ESTE;802;TUDELA;1;159
2020-06-22 00:00:00;5;LESAKA;883;BERA;1;3
2020-06-23 00:00:00;67;SARRIGUREN;227;BURLADA / BURLATA;1;11
2020-06-23 00:00:00;11;HUARTE;355;OLLOKI;1;3
2020-06-23 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;1;183
2020-06-23 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;2;248
2020-06-23 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;2;321
2020-06-23 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;45
2020-06-23 00:00:00;7;DONEZTEBE/SANTESTEBAN;792;SUNBILLA;3;13
2020-06-24 00:00:00;13;BURLADA;227;BURLADA / BURLATA;1;232
2020-06-24 00:00:00;11;HUARTE;292;GORRAIZ;1;26
2020-06-24 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;105
2020-06-24 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;139
2020-06-24 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;1;344
2020-06-24 00:00:00;7;DONEZTEBE/SANTESTEBAN;792;SUNBILLA;1;14
2020-06-24 00:00:00;40;TAFALLA;793;TAFALLA;1;232
2020-06-24 00:00:00;7;DONEZTEBE/SANTESTEBAN;965;ASKIN AUZOA;1;1
2020-06-25 00:00:00;7;DONEZTEBE/SANTESTEBAN;267;DONAMARIA;1;2
2020-06-25 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;84
2020-06-25 00:00:00;11;HUARTE;448;HUARTE / UHARTE;1;55
2020-06-25 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;1;322
